Unnamed: 0,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
8204,8205,31892,Stoles,Stoles,OPI,4.6,300,Fabindia Women Pink Ekko Silk Stole,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_2df5ac389c3b7c1da13c6e4c335b4359_images.jpg,"Stoles,myntassets.com",Women
8205,8206,30940,Topwear,Kurtis,Salvatore Ferragamo,4.5,2,Fabindia Women Printed Off White Kurti,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Tunic_394955836bc5b226b11e9dfcd559c900_images.jpg,"Kurtis,myntassets.com",Women
8206,8207,28183,Eyewear,Sunglasses,HDE,4.5,4,Ray-Ban Men Aviator Gold Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
8207,8208,8293,Topwear,Tshirts,Head & Shoulders,3.0,360,Mr.Men Men's Purple Melange T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8208,8209,9341,Topwear,Tshirts,Revlon,5.0,2039,Puma Men Electro Cat White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8209,8210,48066,Bottomwear,Jeans,Buxom,4.5,300,French Connection Men Black Jeans,http://assets.myntassets.com/v1/images/style/properties/4850873d0c417e6480a26059f83aac29_images.jpg,"Jeans,myntassets.com",Men
8210,8211,18716,Topwear,Tops,OGX,4.5,2,Arrow Woman Shanna Black Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8211,8212,47812,Bags,Handbags,Air Wick,5.0,1,Murcia Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
8212,8213,38311,Eyewear,Sunglasses,Detoxify,4.5,300,I Dee Men Steel Frame Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
8213,8214,15835,Topwear,Kurtas,OPI,4.5,300,Visudh Blue Printed Ethnic Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8214,8215,1910,Topwear,Tshirts,MIZANI,4.5,5,Nike Men's Classic Patterned T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8215,8216,59326,Shoes,Casual Shoes,Coppertone,3.7,300,Gliders Women Black Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
8216,8217,15009,Topwear,Jackets,Unique Bargains,5.0,15,ADIDAS Men Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/01c417703d7775105ba346c691f4700b_images.jpg,"Jackets,myntassets.com",Men
8217,8218,45779,Topwear,Tops,Lancome,4.4,300,Remanika Women Black Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8218,8219,54861,Jewellery,Necklace and Chains,HealthLine,4.5,3,Ivory Tag Women Glinting Pearls Cream Necklace,http://assets.myntassets.com/v1/images/style/properties/Lencia-Grey-Swarovski-Pearl-Necklace_8dca921b0f3b46449bbd5bb25f6f3dbb_images.jpg,"Necklace and Chains,myntassets.com",Women
8219,8220,46598,Shoes,Heels,Jason,4.5,3,Catwalk Women Beige Heels,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
8220,8221,42904,Belts,Belts,Wild Planet,4.5,7,French Connection Women Tan Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Women
8221,8222,48402,Topwear,Tshirts,Ocean Potion,4.7,300,French Connection Men Cream Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8222,8223,18372,Innerwear,Trunk,DAX,4.7,300,Undercolors of Benetton Men Pack of 2 Black Boxer Trunks,http://assets.myntassets.com/v1/images/style/properties/cbcfe2066b676f7852c6282f85dfc43b_images.jpg,"Trunk,myntassets.com",Men
8223,8224,34984,Saree,Sarees,Support Plus,4.5,1,Fabindia H& Printed Cream Cotton Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Wear-Sari_6c60eef0b8d9cff87cfcd1f73953e5cd_images.jpg,"Sarees,myntassets.com",Women
8224,8225,42138,Shoes,Sports Shoes,van der Hagen,4.5,19,Nike Men Black Air Dictate Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8225,8226,4806,Topwear,Tshirts,Kokie Cosmetics,4.5,6,ADIDAS Men's Edge Polo Steel Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8226,8227,38775,Shoes,Casual Shoes,Host Defense Mushrooms,4.7,300,Woodland Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8227,8228,1548,Shoes,Sports Shoes,Aura Cacia,4.5,300,Puma Men's Cell Exsis Sneaker,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8228,8229,59742,Innerwear,Briefs,Tom's of Maine,1.0,300,Avirate Women Black Brief,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Women
8229,8230,21658,Innerwear,Bra,Just For Men,4.5,15,Enamor White Lift Bra,http://assets.myntassets.com/v1/image/style/properties/51832/Bwitch-Beige-Full-Coverage-Bra-BW335_1_d516fa94f14f0a5ecc90df7754390eb5.jpg,"Bra,myntassets.com",Women
8230,8231,53278,Topwear,Shirts,SheaMoisture,4.5,1,Locomotive Men Black Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8231,8232,58690,Topwear,Kurtas,ColoreScience,4.5,1,ALayna Women Green Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8232,8233,45913,Watches,Watches,WearEver,4.5,300,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8233,8234,39495,Headwear,Caps,HME Medical,4.5,3,Wildcraft Unisex Beige Hat,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Unisex
8234,8235,53876,Flip Flops,Flip Flops,V.I.P.,4.5,300,U.S. Polo Assn. Men Green Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
8235,8236,38547,Shoes,Casual Shoes,Paul Mitchell,5.0,300,Puma Men Grey Madison Classic Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8236,8237,24118,Flip Flops,Flip Flops,Unique Bargains,4.3,4,Playboy Men Turquoise Blue Casual Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
8237,8238,4208,Topwear,Tshirts,O-Cedar,4.5,275,Disney Kids Boy's Red Geo Team Kidswear,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
8238,8239,52198,Jewellery,Pendant,OPI,4.8,1,Lencia Women Silver Pendant,http://assets.myntassets.com/v1/images/style/properties/aff52e6e6bc208923a493612e8f6a3e7_images.jpg,"Pendant,myntassets.com",Women
8239,8240,32841,Shoes,Heels,Anself,4.5,7,Grendha Women Jola Cigana Gold Flats,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
8240,8241,59570,Cufflinks,Cufflinks,Nip,3.5,300,Revv Men Black and White Cufflinks,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Blue-Cufflinks_c4c443d5af92679c58fa8d73e8c69d76_images.jpg,"Cufflinks,myntassets.com",Men
8241,8242,33993,Topwear,Shirts,Ivory,4.7,4,Femella Women Black Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
8242,8243,24924,Topwear,Tops,Bargz,4.5,300,United Colors of Benetton Women Blue Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8243,8244,47678,Topwear,Tops,Maybelline,4.5,2,Femella Women Black Leopard Print Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8244,8245,17108,Wallets,Wallets,Neutrogena,5.0,633,Lino Perros Women Small Tan Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Women
8245,8246,29607,Topwear,Shirts,Head & Shoulders,4.5,300,Indigo Nation Men Striped Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8246,8247,3811,Topwear,Tshirts,Olay,4.5,11,Disney Kids Boy's Pooh And Tiger Red Kidswear,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
8247,8248,35258,Topwear,Shirts,Amazing Grass,4.5,8,Lee Women Jane Pink Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
8248,8249,17934,Bottomwear,Shorts,Oral-B,4.5,300,Puma Men Solid Black Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
8249,8250,9517,Topwear,Shirts,WearEver,4.5,300,John Miller Men white brown stripe White Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8250,8251,19092,Topwear,Kurtas,Elizabeth Taylor,4.5,2,W Women Gathered Design Pink Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8251,8252,43822,Jewellery,Earrings,OGX,5.0,425,Royal Diadem White Earrings,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,"Earrings,myntassets.com",Women
8252,8253,28513,Bottomwear,Shorts,TENA,4.5,300,Nike Men Premier Knit Grey Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
8253,8254,6799,Shoes,Casual Shoes,GreenHealth,4.5,4,Converse Unisex Yellow Canvas Shoe,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Unisex
8254,8255,55947,Nails,Nail Polish,OPI,4.5,1,Colorbar Gold Dust Nail Lacquer 10,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Ash-Nail-Polish--31_21d33100dbf0e4b8bb0b33a980de469b_images.jpg,"Nail Polish,myntassets.com",Women
8255,8256,22029,Topwear,Kurtas,OPI,4.5,300,Vishudh Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8256,8257,2339,Topwear,Tshirts,Bulgari,4.5,300,Reebok Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8257,8258,34970,Stoles,Stoles,Mrs. Meyer's Clean Day,4.4,71,Fabindia Women Off White Printed Stole,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_2df5ac389c3b7c1da13c6e4c335b4359_images.jpg,"Stoles,myntassets.com",Women
8258,8259,18386,Innerwear,Briefs,Bump Patrol,4.5,29,Undercolors of Benetton Men Blue Tanga Brief,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Men
8259,8260,26489,Topwear,Tshirts,H&B Oils Center,4.5,300,Puma Men Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8260,8261,19254,Watches,Watches,Caress,4.5,203,Guess Women Mini Rock Candy Silver Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
8261,8262,22815,Shoes,Casual Shoes,Peter Thomas Roth,4.6,300,Woodland Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8262,8263,49524,Bags,Clutches,WAHL PROFESSIONAL,3.0,1,Rocia Women Purple Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
8263,8264,8603,Sandal,Sandals,Paul Mitchell,4.5,300,Crocs Crocband Kids Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Unisex
8264,8265,39653,Shoes,Sports Shoes,Sof Sole,4.8,87,Lotto Men White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8265,8266,11039,Topwear,Shirts,AmElegant,4.5,1,Jealous 21 Women Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
8266,8267,5920,Shoes,Casual Shoes,Planetary Herbals,4.5,300,ADIDAS Women Daily White Purple Shoe,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
8267,8268,33369,Bags,Handbags,all,4.5,107,Baggit Women Gumboot Camlincrush Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
8268,8269,38781,Shoes,Casual Shoes,Suave,4.0,41,Woodland Men Olive Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8269,8270,15499,Shoes,Heels,Prince of Peace,3.0,300,Carlton London Women Casual Red Stilettos,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
8270,8271,11805,Topwear,Kurtas,Great Value,4.2,151,Vishudh Women Cotton Silk Green Kurtas,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8271,8272,58664,Topwear,Kurtas,Eclectic Lady,5.0,1,Alayna Women Black & Grey Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8272,8273,52950,Saree,Sarees,Reuzel,4.2,1,FNF Purple Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Wear-Sari_6c60eef0b8d9cff87cfcd1f73953e5cd_images.jpg,"Sarees,myntassets.com",Women
8273,8274,39461,Topwear,Kurtis,Kadell,3.7,12,Diva Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Tunic_394955836bc5b226b11e9dfcd559c900_images.jpg,"Kurtis,myntassets.com",Women
8274,8275,53882,Flip Flops,Flip Flops,BRILLO CAMEO,4.5,10,U.S. Polo Assn. Men White Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
8275,8276,44835,Topwear,Tshirts,COVERGIRL,4.5,613,Puma Men Grey Training T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8276,8277,36429,Shoes,Casual Shoes,American Crew,4.5,3,Spinn Men Brash White Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8277,8278,59584,Cufflinks,Cufflinks,Novashion,4.5,2,Revv Men Black Cufflinks,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Blue-Cufflinks_c4c443d5af92679c58fa8d73e8c69d76_images.jpg,"Cufflinks,myntassets.com",Men
8278,8279,14779,Topwear,Shirts,Elasta QP,4.5,300,Arrow Men Stripes Green Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8279,8280,33967,Topwear,Shirts,Zoiuytrg,4.5,300,Femella Women Black Top,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
8280,8281,58456,Watches,Watches,Australian Gold,5.0,71,Fossil Men Black Dial Analogue Watch AM4381,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8281,8282,44009,Fragrance,Perfume and Body Mist,Roma,4.6,36,Police Men Titanium Wings Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Men
8282,8283,18988,Topwear,Tshirts,Habit Cosmetics,4.5,300,ADIDAS Originals Men ST Logo White Tshirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8283,8284,2937,Topwear,Tshirts,Air Wick,4.5,1,DUSG Women's Mother & Child Bamboo Sand T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8284,8285,28721,Topwear,Kurtas,Sally Hansen,4.5,1070,W Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8285,8286,7479,Topwear,Tshirts,Clairol,4.5,28392,Proline Men Black V-Neck T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8286,8287,27769,Wallets,Wallets,Shiseido,4.5,300,Bulchee Men Black & Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Men
8287,8288,49716,Ties,Ties,essie,5.0,4158,Park Avenue Men Blue Tie,http://assets.myntassets.com/v1/images/style/properties/95be55c54f165083eaf611739c261183_images.jpg,"Ties,myntassets.com",Men
8288,8289,16812,Topwear,Shirts,LIPHOM,4.7,300,Locomotive Men Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8289,8290,55349,Fragrance,Perfume and Body Mist,Clarins,4.5,300,Revlon Charlie Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
8290,8291,19066,Topwear,Kurtas,Buxom,5.0,1,W Women Thread Work Pink Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8291,8292,39005,Topwear,Tops,Great Value,4.5,122,Gini and Jony Girls Nautical Blues Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Girls
8292,8293,20128,Topwear,Shirts,Air Wick,3.0,3,Wrangler Women Checkerd Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
