,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
8579,8580,23537,Fragrance,Perfume and Body Mist,American International Industries (Gerry Udell Inc Is Distributor),4.5,300,Dunhill Men EDT Perfume,http://assets.myntassets.com/v1/images/style/properties/7e3b7267692eff777238ac333b671f51_images.jpg,"Perfume and Body Mist,myntassets.com",Men
8580,8581,48806,Jewellery,Pendant,Sabon,4.5,300,Revv Men Steel Pendant,http://assets.myntassets.com/v1/images/style/properties/45bc4fe9b99c09dd52ccde5321669b3d_images.jpg,"Pendant,myntassets.com",Men
8581,8582,17702,Shoes,Casual Shoes,Revlon,4.5,4,Vans unisex Authentic Yellow Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/4209f39a46d858814cd464ee442fc6e7_images.jpg,"Casual Shoes,myntassets.com",Unisex
8582,8583,47072,Bottomwear,Patiala,Sayan,3.3,1,Shree Women Navy Blue Printed Patiala,http://assets.myntassets.com/v1/images/style/properties/e299189763dac9a4f8da7ffd48e01cc6_images.jpg,"Patiala,myntassets.com",Women
8583,8584,34580,Topwear,Tops,L.A. Colors,4.5,300,Tonga Women Black Top,http://assets.myntassets.com/v1/images/style/properties/ffd7790b7f973607cd7a1821e32be3a9_images.jpg,"Tops,myntassets.com",Women
8584,8585,7287,Topwear,Tshirts,Nutrisse,4.6,300,DC Comics Men's Flash Flock Logo Dark Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/bb49380df2eff2a6e76452314d630cb2_images.jpg,"Tshirts,myntassets.com",Men
8585,8586,35452,Topwear,Tshirts,AriZona,4.5,7,Doodle Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/41f16f05724a8800a7f7c23ddfe46703_images.jpg,"Tshirts,myntassets.com",Boys
8586,8587,26879,Topwear,Tops,Fabuloso&reg;,4.7,300,Jealous 21 Women Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/30a5e774f373764e3e1a0f693164a77c_images.jpg,"Tops,myntassets.com",Women
8587,8588,27197,Dress,Dresses,Oral-B,4.5,50,Doodle Kids Girl Pink Dress,http://assets.myntassets.com/v1/images/style/properties/2b4726ae82dead3ed5510dff8cd2cdc8_images.jpg,"Dresses,myntassets.com",Women
8588,8589,26045,Topwear,Shirts,Missha,4.5,300,John Miller Men Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/a372b0e7c068b78c4e147dbfe66ee0fa_images.jpg,"Shirts,myntassets.com",Men
8589,8590,3627,Sandal,Sandals,Calvin Klein,2.4,195,Puma Men Argon Black Sandal,http://assets.myntassets.com/v1/images/style/properties/41264676628a05156bb2f324fbb47346_images.jpg,"Sandals,myntassets.com",Men
8590,8591,29831,Topwear,Shirts,Garnier,4.5,300,Basics Men Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/3070a33125cf6780d988d912e926eafc_images.jpg,"Shirts,myntassets.com",Men
8591,8592,47240,Shoes,Casual Shoes,Flat Tummy,4.5,12,Playboy Men Purple Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/7001f2d00d552dedb33507fef46b7045_images.jpg,"Casual Shoes,myntassets.com",Men
8592,8593,6167,Flip Flops,Flip Flops,CeraVe,4.5,80,ADIDAS Men's Tread Black Flip Flop,http://assets.myntassets.com/v1/images/style/properties/385a331301a2cd9cbff6c5e1819f250b_images.jpg,"Flip Flops,myntassets.com",Men
8593,8594,23705,Eyewear,Sunglasses,PiccoCasa,5,23,Ray-Ban Men Black & Blue Sunglasses,http://assets.myntassets.com/v1/images/style/properties/bae28c98fc2caf273bf3c8f3faa1854c_images.jpg,"Sunglasses,myntassets.com",Men
8594,8595,17530,Headwear,Caps,L'Oreal,4.5,300,ADIDAS Unisex Sports White Caps,http://assets.myntassets.com/v1/images/style/properties/85df949575d3d3f6c9f06b0cc58ea30e_images.jpg,"Caps,myntassets.com",Unisex
8595,8596,9913,Bags,Handbags,ArtNaturals,5,300,Puma Unisex Dizzy Shopper Black Bags,http://assets.myntassets.com/v1/images/style/properties/0a3e284eeec3f281209ae40174f0e287_images.jpg,"Handbags,myntassets.com",Unisex
8596,8597,51325,Bags,Handbags,Yardley London,4,1,Wildcraft Unisex Black & Grey Checked Bishop Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Black-Bishop-Bag_7808c3c8088a883e1598886793d66c69_images.jpg,"Handbags,myntassets.com",Unisex
8597,8598,35660,Shoes,Casual Shoes,Veeda,4.5,300,U.S. Polo Assn. Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/e539a17448561f096999d58a84bd76c1_images.jpg,"Casual Shoes,myntassets.com",Men
8598,8599,46392,Topwear,Tshirts,Queen Helene,4.5,1,ADIDAS Men Black Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/1c415526c8dfbd853dc403928461b730_images.jpg,"Tshirts,myntassets.com",Men
8599,8600,18578,Topwear,Sweatshirts,Eclectic Lady,4.5,1,Puma Women Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/8e862c170d2380d357a6755dde83204d_images.jpg,"Sweatshirts,myntassets.com",Women
8600,8601,13190,Shoes,Sports Shoes,McKesson,5,300,Fila Men Dls Game White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/1b87f550d87e0d660b877b4521c6f2ee_images.jpg,"Sports Shoes,myntassets.com",Men
8601,8602,54657,Watches,Watches,Crest,4.5,300,Fastrack Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_e04881605ffa20b8d6592541bcff0f3f_images.jpg,"Watches,myntassets.com",Women
8602,8603,48208,Eyewear,Sunglasses,Camidy,4.5,300,United Colors of Benetton Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Brown-Sunglass_ca4dac0028d1357a3159d539e44c6b32_images.jpg,"Sunglasses,myntassets.com",Men
8603,8604,30312,Topwear,Tshirts,Peter Thomas Roth,4.6,2,Myntra Men Viva Las Vegas Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/7a2b3bfc1f017af00ba7bb53b174e740_images.jpg,"Tshirts,myntassets.com",Men
8604,8605,3415,Topwear,Tshirts,Glade,3,300,Myntra Men's Octopus White T-shirt,http://assets.myntassets.com/v1/images/style/properties/8d22183b6311b4d07e26f363f4fcd93e_images.jpg,"Tshirts,myntassets.com",Men
8605,8606,42732,Shoes,Flats,Cedarcide,4.5,300,Rocia Women Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/df4fca94d8c95ce476a036cbef19728b_images.jpg,"Flats,myntassets.com",Women
8606,8607,7889,Bottomwear,Track Pants,Dove Men+Care,4,4354,Proline Men Grey Track Pants,http://assets.myntassets.com/v1/images/style/properties/997d2cb36029355abd9eafa763c8e5b8_images.jpg,"Track Pants,myntassets.com",Men
8607,8608,55785,Shoes,Casual Shoes,Good Essential,4.5,1,Converse Men Navy Casual Shoes,http://assets.myntassets.com/v1/image/style/properties/55785/Converse-Men-Navy-Blue-Casual-Shoes_1_199cefa09b7808998f241d1037d2cf2b.jpg,"Casual Shoes,myntassets.com",Men
8608,8609,12042,Topwear,Shirts,8.86E+11,4.5,300,Mark Taylor Men Blue Striped Shirts,http://assets.myntassets.com/v1/images/style/properties/3c0a90b311338a802c282133077ae2ab_images.jpg,"Shirts,myntassets.com",Men
8609,8610,26277,Topwear,Tshirts,Tweezerman,4.5,13,Proline Men Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/557b43ac871ab4da6161642f3a7e387e_images.jpg,"Tshirts,myntassets.com",Men
8610,8611,56100,Lips,Lip Gloss,NIVEA,4.5,300,Colorbar Star Winter Plum Lip Gloss 04,http://assets.myntassets.com/assets/images/56100/2019/1/11/a86c7437-145b-46df-8976-25681ba31b4d1547192297976-Colorbar-Star-Winter-Plum-Lip-Gloss-04-1891547192297898-1.jpg,"Lip Gloss,myntassets.com",Women
8611,8612,32445,Bottomwear,Shorts,CND,4.5,1,Adidas Men Black Shorts,http://assets.myntassets.com/v1/images/style/properties/8dcfbabc8f0a0a9d665b60a8abe56674_images.jpg,"Shorts,myntassets.com",Men
8612,8613,59974,Dress,Dresses,Depend,5,2197,Avirate Black & White Dress,http://assets.myntassets.com/v1/images/style/properties/Avirate-Black---White-Dress_c78bbb9b61387c2c4aef17825e236813_images.jpg,"Dresses,myntassets.com",Women
8613,8614,40065,Topwear,Tshirts,Youngblood,4.5,300,ADIDAS Men Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/fb6a801d9ab8a0a7be158cc54b55bb7f_images.jpg,"Tshirts,myntassets.com",Men
8614,8615,10715,Topwear,Tops,Reuzel,4.5,1,Nike Women Training sports bra Black Tops,http://assets.myntassets.com/v1/images/style/properties/48373b0212c02b6c39c53ec2215e1c58_images.jpg,"Tops,myntassets.com",Women
8615,8616,24520,Topwear,Kurtas,Sage,4.5,2,Mother Earth Women Orange  Kurta,http://assets.myntassets.com/v1/images/style/properties/67ac2d187f73327f547d594099c9ede0_images.jpg,"Kurtas,myntassets.com",Women
8616,8617,4630,Flip Flops,Flip Flops,Source Naturals,4.5,1,ADIDAS Men's Chewang Slides Black Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/dc10da0d9526974279a820c1b8de1c62_images.jpg,"Flip Flops,myntassets.com",Men
8617,8618,39891,Shoes,Casual Shoes,ALFAPARF MILANO,3.8,300,ADIDAS Men Grey Neptune Shoes,http://assets.myntassets.com/v1/images/style/properties/b41af8a3fdaa0deb2c679e4488cd767b_images.jpg,"Casual Shoes,myntassets.com",Men
8618,8619,15267,Shoes,Casual Shoes,True Fit,4.5,300,ADIDAS Originals Women SL 72 Yellow Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/b4fda60ddc15f17e5d8f6e4d99ee5741_images.jpg,"Casual Shoes,myntassets.com",Women
8619,8620,38943,Topwear,Shirts,Pumie,4.5,26,Gini and Jony Boys Check White Shirt,http://assets.myntassets.com/v1/images/style/properties/595e38f11b200d8fb980127d5c328ef4_images.jpg,"Shirts,myntassets.com",Boys
8620,8621,20180,Topwear,Shirts,P&J,4.5,4,Wrangler Men Rodeo Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/0b0437ab7d86e04f179232be7d7a2930_images.jpg,"Shirts,myntassets.com",Men
8621,8622,16086,Eyewear,Sunglasses,P&J,2.7,1,Mayhem Women Rectangular Sunglasses 9007-203,http://assets.myntassets.com/v1/images/style/properties/Mayhem-Women-My-Fab-Eyewear-Copper-Sunglasses1beac284ac502a8705b65ea4a119ddf3_images.jpg,"Sunglasses,myntassets.com",Women
8622,8623,51741,Shoes,Sports Shoes,Kokie Cosmetics,4.4,9,Force 10 Men Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Force-10-Men-Grey-Sports-Shoes_efcc78d10939b15df385e21fc73aa009_images.jpg,"Sports Shoes,myntassets.com",Men
8623,8624,35204,Bags,Backpacks,Benefit Cosmetics,4.8,300,Wildcraft Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/8a67a2e2b178a90476130454a68ac033_images.jpg,"Backpacks,myntassets.com",Unisex
8624,8625,47624,Shoes,Heels,Glade,4.5,69,Portia Women Maroon Flats,http://assets.myntassets.com/v1/images/style/properties/fa28030435da2e60179f7ffe5b40f5d9_images.jpg,"Heels,myntassets.com",Women
8625,8626,6503,Shoes,Formal Shoes,MIZANI,4.7,11,Red Tape Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/7c0b8e1d708d6bc1cb650e5e909034e4_images.jpg,"Formal Shoes,myntassets.com",Men
8626,8627,18920,Topwear,Shirts,L'Oreal Paris,4.5,53,Levis Men Work Western Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/5b581d472a2791dd450a9358b59b4332_images.jpg,"Shirts,myntassets.com",Men
8627,8628,28789,Topwear,Shirts,CND,4.2,300,Denizen Men White Shirt,http://assets.myntassets.com/v1/images/style/properties/c958d1181135eeef5b71247ccb392392_images.jpg,"Shirts,myntassets.com",Men
8628,8629,50693,Innerwear,Trunk,Redken,4.5,38,Chromozome Men Navy Blue Trunks,http://assets.myntassets.com/v1/images/style/properties/6a169095dbd3bce93351805d5df03019_images.jpg,"Trunk,myntassets.com",Men
8629,8630,17154,Topwear,Jackets,L'Oreal Professionnel,4.5,300,U.S. Polo Assn. Men Solid Navy Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/c19a9896823693ccb6ee59a4f7a98c5e_images.jpg,"Jackets,myntassets.com",Men
8630,8631,3071,Topwear,Tshirts,Wella,5,6,Tantra Women's Shlokas Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/21666f6892fc3a7a496abf7c8c6214a5_images.jpg,"Tshirts,myntassets.com",Women
8631,8632,8499,Bottomwear,Skirts,Tena Overnight Super,4.5,300,Forever New Women Blossom  Pink Printed Skirt,http://assets.myntassets.com/v1/images/style/properties/7f24b849f4b3af3dc3f055f501325e15_images.jpg,"Skirts,myntassets.com",Women
8632,8633,12426,Shoes,Casual Shoes,Pixnor,4.5,300,Timberland Men Casual Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/1329c534caa5374a635cdf1426d1fe4e_images.jpg,"Casual Shoes,myntassets.com",Men
8633,8634,26613,Shoes,Sports Shoes,Jergens,4.5,3,Puma Men Complete Itana 2 Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/0105143d181e5c6d124d02e3f745a54b_images.jpg,"Sports Shoes,myntassets.com",Men
8634,8635,17968,Flip Flops,Flip Flops,Bulgari,4.6,300,Puma Men Splash Black Slipper,http://assets.myntassets.com/v1/images/style/properties/b8ba9bf7f29e2dcf15b6fc7ed06eba2a_images.jpg,"Flip Flops,myntassets.com",Men
8635,8636,30776,Topwear,Kurtis,Sebastian Professional,4.8,1,Fabindia Men Maroon Ajrak Printed Kurti,http://assets.myntassets.com/v1/images/style/properties/d5bb0026fabec54771c191a90b68243a_images.jpg,"Kurtis,myntassets.com",Men
8636,8637,10371,Topwear,Sweatshirts,Jean-Charles Brosseau,4.5,300,United Colors of Benetton Men Printed Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/5ba0a475d23f1cfd59f0d38ed0783b60_images.jpg,"Sweatshirts,myntassets.com",Men
8637,8638,24144,Topwear,Tshirts,Sof Sole,4.5,87,ADIDAS Men Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/87fb836532c796647750f60463c58883_images.jpg,"Tshirts,myntassets.com",Men
8638,8639,56564,Lips,Lip Gloss,Tidy Monster,4.5,5,Streetwear Bashful Lip Gloss 41,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Bashful-Lip-Gloss-41_dac778e6e1068eff0d78d6059b58ed56_images.jpg,"Lip Gloss,myntassets.com",Women
8639,8640,53016,Saree,Sarees,Nu Skin,4.5,300,FNF Blue Sari,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Blue-Sari_e78d83919934eed1f40ff39c38c95d11_images.jpg,"Sarees,myntassets.com",Women
8640,8641,5386,Shoes,Sports Shoes,Oral-B,4,2,Kalenji Kapteren 50 Black Blue,http://assets.myntassets.com/v1/images/style/properties/851bb454c77fd7ce1589739fc10938b7_images.jpg,"Sports Shoes,myntassets.com",Unisex
8641,8642,45173,Watches,Watches,OPI,4.5,300,CASIO ENTICER Men Black Dial Analogue Watch A576,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Black-Dial-Watch_6dcb11a069e756244ca74cc663c8c6d8_images.jpg,"Watches,myntassets.com",Men
8642,8643,4254,Topwear,Tshirts,Bulgari,4.5,300,Inkfruit Men's Rastra Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/f33c5507554bcece06194efca5272992_images.jpg,"Tshirts,myntassets.com",Men
8643,8644,36481,Shoes,Casual Shoes,Maybelline,4.5,528,Spinn Men Black Elevate Shoes,http://assets.myntassets.com/v1/images/style/properties/4b37cae64c8705d953d40e4883478927_images.jpg,"Casual Shoes,myntassets.com",Men
8644,8645,21436,Bags,Backpacks,Sally Hansen,4.6,11334,Roxy Women Pink Backpack,http://assets.myntassets.com/v1/images/style/properties/Roxy-Women-Pink-Bags_abebb81756755f55359d870cfea389ac_images.jpg,"Backpacks,myntassets.com",Women
8645,8646,15603,Topwear,Jackets,Tom Ford,4.5,300,Nike Men Football Soccer Black Jackets,http://assets.myntassets.com/v1/images/style/properties/1bb2a3dfd6f3fcb823d531c3c8f33b12_images.jpg,"Jackets,myntassets.com",Men
8646,8647,5988,Topwear,Shirts,NOW,4.5,5,Locomotive Men Pink Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/98ada450a2efc6bb5ff782f6ccf62417_images.jpg,"Shirts,myntassets.com",Men
8647,8648,10143,Shoes,Formal Shoes,MiO,4.5,145,Rockport Men Moc Front Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/a33cc4994484713b9bceb5fac4caf7fc_images.jpg,"Formal Shoes,myntassets.com",Men
8648,8649,24376,Topwear,Kurtas,Benefit Cosmetics,4.5,5,Folklore Women Brown  Kurta,http://assets.myntassets.com/v1/images/style/properties/c873c0a010da3c5fb2ed3f0649dd5e2d_images.jpg,"Kurtas,myntassets.com",Women
8649,8650,40633,Topwear,Kurtas,Depend,4.5,300,Span Women Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/e510b91e3dc8b3e7b8fc08fae09a2b13_images.jpg,"Kurtas,myntassets.com",Women
8650,8651,11091,Topwear,Shirts,Matrix,4.3,2,Scullers Men Red Check Shirt,http://assets.myntassets.com/v1/images/style/properties/a1435f1298cf0bccd44864c7f38b70e8_images.jpg,"Shirts,myntassets.com",Men
8651,8652,37761,Topwear,Shirts,O-Cedar,3.5,49,John Players Men Check Green Shirt,http://assets.myntassets.com/v1/images/style/properties/0aa55c3786d6ed686fa0f40fe1e2e7bb_images.jpg,"Shirts,myntassets.com",Men
8652,8653,44293,Topwear,Shirts,Tom's of Maine,4.2,300,Indian Terrain Men Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/358fed56bd5043b7798db7e22b1ed826_images.jpg,"Shirts,myntassets.com",Men
8653,8654,45341,Shoes,Heels,Formula 409,4.5,6,Cobblerz Women Beige & Green Sandals,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-Grey-Sandals_8b48fb870c4d3c004b2b01e20d99a276_images.jpg,"Heels,myntassets.com",Women
8654,8655,4066,Shoes,Casual Shoes,Aveeno,4.5,50,Crocs Men's Tideline Canvas Black Shoe,http://assets.myntassets.com/v1/images/style/properties/68f443b73889b74aac4cc30b8f6ed32b_images.jpg,"Casual Shoes,myntassets.com",Men
8655,8656,35036,Bottomwear,Churidar,Simple,4,85,Fabindia Women Magenta Churidar,http://assets.myntassets.com/v1/images/style/properties/21b3399e59ee3894e061daffbbad9ec5_images.jpg,"Churidar,myntassets.com",Women
8656,8657,51573,Watches,Watches,Veritiv Operating Company,4.5,300,Fastrack Women Sliver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/787560d0f56bea798cd40231ec8699a6_images.jpg,"Watches,myntassets.com",Women
8657,8658,22081,Topwear,Kurtas,Revlon,4.5,1,Vishudh Women Sea Green Floral Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/d7ca66da47678aa1f4577648e81e2025_images.jpg,"Kurtas,myntassets.com",Women
8658,8659,42958,Belts,Belts,Matrix,4.5,4,French Connection Men Brown Belt,http://assets.myntassets.com/v1/images/style/properties/f5defc7900ca6d2fe7d5546a7e7950a7_images.jpg,"Belts,myntassets.com",Men
8659,8660,23153,Topwear,Tshirts,Aroma Retail,4.5,300,Mark Taylor Men Black Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/4daa7124060627f8a18b28d4731d5001_images.jpg,"Tshirts,myntassets.com",Men
8660,8661,17366,Accessories,Accessory Gift Set,Eclectic Lady,4.5,300,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/c3f52e0cf2d4f758ce6b7301d0e63fdb_images.jpg,"Accessory Gift Set,myntassets.com",Men
8661,8662,47416,Bags,Handbags,Funcee,3.9,300,Baggit Women Teal Sling Bag,http://assets.myntassets.com/v1/images/style/properties/9f15c6aa9dc02c1c1b537460f98b4e20_images.jpg,"Handbags,myntassets.com",Women
8662,8663,6731,Shoes,Sports Shoes,RoC,4.5,1749,Puma Men's Bolt Faas 300 Black Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/cefc7627eee681154fcfd8b13dd84edf_images.jpg,"Sports Shoes,myntassets.com",Men
8663,8664,12614,Topwear,Tshirts,Revlon,3.5,784,Ed Hardy Men Printed White Tshirts,http://assets.myntassets.com/v1/images/style/properties/03c69252a7835bcc5e29ebbf9af8f8a4_images.jpg,"Tshirts,myntassets.com",Men
8664,8665,3243,Shoes,Sports Shoes,Glade,4.5,9,Puma Men's Future Cat Black Shoe,http://assets.myntassets.com/v1/images/style/properties/832996d2e3990fc5d05af0fda8d50240_images.jpg,"Sports Shoes,myntassets.com",Men
8665,8666,42164,Topwear,Tshirts,Aloe Gator,4.5,300,Status Quo Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/227028d00545ad4b8baa86ca94c503f6_images.jpg,"Tshirts,myntassets.com",Men
8666,8667,30544,Socks,Socks,Maybelline,4.5,2,Nike Unisex Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/fc35ff2d6321dc7b2a5ec7d8d73c3e40_images.jpg,"Socks,myntassets.com",Unisex
8667,8668,2391,Shoes,Formal Shoes,Dove Men+Care,4,149,Red Tape Men Formal Black Shoe,http://assets.myntassets.com/v1/images/style/properties/00a0043faf4e138fd4fbe8dc1040c4dc_images.jpg,"Formal Shoes,myntassets.com",Men
8668,8669,9779,Bottomwear,Track Pants,EltaMD,4.5,300,ADIDAS Men Cress 3spespt Navy Blue Track Pants,http://assets.myntassets.com/v1/images/style/properties/97ce6e53a16650dc4c5788996c410b96_images.jpg,"Track Pants,myntassets.com",Men
